conts_id,conts_ttl,addr,daddr,map_lat,map_lot,telno,conts_sumry,hmpg_addr,crcd_psblty_info,rprs_menu_guid,chdcnr_yn,bsn_hr_guid,packng_psblty_info,parkng_fclt_cn,rsvt_guid,hldy_guid,trtmnt_menu_cn,pet_acmpny_psblty_info,reg_dt
APD21112609135720624,산당,인천광역시 강화군 내가면 해안서로 987,,37.703496947900,126.369717276400,,"인천 강화군 석모대교 건너 국수산과 외포항 사이 바닷가에 있는 전경이 아름다운 한정식 식당이다. 우리나라의 자연에서 직접 식자재를 찾아 요리하는 자연 요리 연구가로 방랑 식객이라는 별명으로 더 유명한 故 임지호 셰프(2021년 6월 작고)가 운영하던 식당이다. 식당 이름 산당(山堂)은 임지호 셰프의 호다. 대표 메뉴는 산당 정식 코스요리와 장어 정식이고, 떡갈비 정식도 남녀노소 모두 좋아하는 메뉴이다.",,가능,산당 정식,0,주중 11:00~16:30 (라스트오더 15:30)<br>주말 11:00~20:30 (라스트오더 19:30),가능,가능<br>요금 (무료),전화,매주 월요일,떡갈비 정식 / 장어 정식,,2025-10-03 08:30:08.637409000
APD21112609154976200,삼복호,인천광역시 강화군 길상면 해안남로619번길 24,,37.597761481900,126.495633679900,,"삼복호는 강화도 길상면 선두5리 어시장에 위치한 생선회 전문점이다. 모둠회를 포함한 숭어회, 우럭회, 광어회 등이 준비돼 있고 꽃게탕, 조개찜 등도 판매한다. 횟감은 식당에서 직접 잡은 신선한 것만 판매한다. <br>야외 테라스에서 멋진 뷰를 바라보며 먹는 회 맛이 일품이다. 포장과 배달, 예약도 가능하며 최대 40명 수용할 수 있다.",,가능,모둠회,0,평일 11:00~20:00 (브레이크타임 15:00~17:00)<br>라스트오더 19:00<br>주말 10:30~20:30<br>19:30 라스트오더,가능,가능,"전화문의, 네이버 예약","매달 2, 4번째 화요일",광어 / 우럭 / 자연산숭어 등,,2025-10-03 08:30:08.637409000
APD21112609182053509,문차이나,인천광역시 중구 차이나타운로 20,,37.477552641200,126.619084071000,0328814096,"문차이나는 재료 선별 하나에도 정성을 들여 음식을 만들고, 깔끔하고 세련된 실내와 안락한 분위기를 만끽할 수 있어 더욱 특별하다. 총 150석의 다양한 크기와 분위기의 테이블은 문차이나의 최고급 요리와 함께 각종 연회와 모임의 즐거움을 더해 주며 고객들의 소중한 자리를 빛내준다.",,가능,월특해물꼬치짬뽕,0,10:00~21:00 (라스트오더 20:15),가능,가능 (15대),"전화 예약 문의 (032-881-4096), 홈페이지",매주 월요일,차돌 짬뽕 / 돈등심 자장면 / 참쌀탕수육 외,,2025-10-03 08:30:08.637409000
APD21112609211460510,송도갈매기,인천광역시 연수구 능허대로151번길 25,(옥련동),37.421737396500,126.646955298900,,"송도갈매기 본점은 인천광역시 연수구 옥련동 성당 인근에 있다. 수인분당선 송도역에서 도보로 15분 거리다. 송도갈매기 본점은 30년 이상 명맥을 유지해 온 대중음식점이다. 대표 메뉴는 돼지 한 마리에서 소량으로 나오는 갈매기살이며 통 생 갈매기살은 자르지 않은 갈매기살이 통째로 나온다. 그 외 점심 특선 메뉴로는 얼큰 김치찌개, 우리 콩 청국장, 메밀 런치 정식 등이 있다. <br>인근에 인천시립박물관과 인천상륙작전기념관, 퍼블릭 골프장 등이 있다.",,,전통 갈매기살,0,11:30~22:00,,가능,,연중무휴,통 생 갈매기살 / 마늘 갈매기살 / 생 갈빗살 등,,2025-10-03 08:30:08.637409000
APD21112609210564470,대창반점,인천광역시 중구 차이나타운로 55-1 (선린동),,37.474655747800,126.618636969800,,"차이나타운에서 개항장쪽으로 위치하고 있는 중국음식전문점으로 1호선 인천역 1번 출구에서 가깝다. 1980년에 개업하여 현재까지 영업중인 노포라 할 수 있다. 삼선짬뽕과 전가복, 샥스핀을 대표 메뉴로 하고 있으며 가격이 저렴한 편이다. 규모는 크지않으나 실내 분위기가 가족끼리 식사하기에 아늑하다.<br>근처에 짜장면박물관, 인천근대박물관, 인천역사문화의거리 등 볼거리가 많다.",,,삼선짬뽕,0,11:00~20:00 (마지막 주문 19:30),,가능,,연중무휴,짜장면 / 짬뽕 / 삼선짬뽕 / 잡채밥 / 잡탕밥 등,,2025-10-03 08:30:08.637409000
APD24030610001470785,솥고집,인천광역시 연수구 송도과학로16번길 33-4 송도 트리플스트리트,D동 123b호,37.378712117600,126.662855040600,,"솥고집은 인천지하철 1호선 캠퍼스타운역 2번 출구, 송도 트리플 스트리트 D동에 있다. 주차는 매장이 있는 건물 지하 주차장에 할 수 있다. 이곳은 수년간 고기만 다뤄온 장인이 고기를 정해진 온도와 정해진 시간 동안 숙성하여 제공하는 고깃집이다. 직접 담근 국내산 김치만을 제공한다. 외관은 새 건물답게 깔끔하다. 내부는 넓고 쾌적하다. 직원분이 솥뚜껑에 고기를 구워주신다. 기본 반찬은 셀프 바를 통해서 리필할 수 있다. 대표 메뉴는 솥뚜껑 칼집 통김치삼겹, 솥뚜껑 차돌박이다. 이 외 솥고집 냉면, 쫄면, 열무국수, 김치찌개, 부대찌개 등이 있다.",,가능,솥고집삼겹구이/솥뚜껑김치삼겹,0,11:00~23:00,가능,가능,예약 가능,연중무휴,솥뚜껑차돌박이/생고기두루치기<br>솥뚜껑부대찌개/솥뚜껑김치찌개,,2025-10-03 08:30:08.637409000
APD21112609172997697,대성불고기,인천광역시 중구 신포로27번길 29-1,,37.472120018900,126.623583811400,0327721504,"대성불고기는 인천 중구에 위치해 있는 한식 전문점이다. 대표 메뉴는 한우이지만 삼겹살과 식사 메뉴도 준비되어 있다. 고기는 숯불에 구워 먹는 형태이며 음식 주문 시 김치, 오이소박이, 나물무침 등이 다양하게 준비된다. 고기는 전체적으로 질이 좋으며 부드러운 식감을 느낄 수 있다. 한우 불고기는 끓어져서 나오며 달달한 간장양념에 호불호 없이 음식을 즐길 수 있다.",https://blog.naver.com/NBlogTop.naver?isHttpsRedirect=true&blogId=ggii76,가능,한우,0,11:30~22:00 (평일 준비시간 15:00~16:30),가능(일부 메뉴),가능,전화 예약 가능 (032-765-4001~2),매주 일요일,육회 / 등심 / 치마살 / 차돌박이 / 삼겹살 / 된장찌개 등,,2025-10-03 08:30:08.637409000
APD21112609142128472,팟알 (Cafe POT R),인천광역시 중구 신포로27번길 96-2,,37.473903091700,126.620561815100,,"카페 팟알은 19세기 말에 지어진 건물로, 개항기 때 어느 하역회사의 사무소 겸 주택이었다. 카페 주인이 2011년 건물을 매입해 원형에 가깝게 복원공사를 한 뒤 2012년 여름에 오픈하였다. 팟알을 찾는 손님들이 이 공간에서 역사의 흔적을 느꼈으면 하는 주인의 바람으로 현재는 등록문화재로 지정되어 있다. 주 재료인 팥은 100% 국내산 (충청도 당진, 경상도 문경)을 사용한다. 잣과 검은깨, 계핏가루를 살짝 뿌려 인절미와 함께 먹는 단팥죽, 팥과 아몬드가 전부이지만 직접 삶아 뭉개지지 않고 살아 있는 팥알과 적당한 당도가 인기의 비결인 팥빙수가 대표 메뉴이다.",,,팥빙수,0,- 평일 10:30~21:00 (마지막 주문 20:00)<br>- 주말 10:30~20:30 (마지막 주문 19:30),,불가능,,매주 월요일,단팥죽 / 아메리카노 / 바닐라라떼 등,,2025-10-03 08:30:08.637409000
APD21112609205678919,석남동함흥냉면,인천광역시 서구 석남로 87,,37.501150822900,126.671492520900,0325838445,"석남동 함흥냉면은 인천광역시 서구 석남동에 위치한 냉면 전문점이다. 이곳은 20년 넘는 전통을 가진 곳으로 명성에 걸맞게 꾸준히 성업을 이루고 있다. 많은 손님들이 예전의 그 맛을 그대로 느낄 수 있다고 말한다. 대표 메뉴는 함흥냉면으로 전통 함흥식 육수로 깊고 담백한 맛을 느낄 수 있다. 이외에 한돈꿀갈비, 보쌈, 육회, 불고기, 소갈비, 설렁탕 등 다양한 메뉴를 취급한다. 내부는 넓은 편으로 아늑한 분위기를 풍긴다.",,,함흥냉면,0,- 월요일 10:00~21:30<br>- 화요일~금요일 10:00~22:30<br>- 토요일 10:00~22:00<br>- 일요일 07:00~21:00,가능,가능<br>요금 (무료),,연중무휴,궁중불고기 / 한돈보쌈 / 한우육회 / 손만두 / 궁중칼국수 / 갈비탕 등,,2025-10-03 08:30:08.637409000
APD21112609191295652,솔밭회조개구이,인천광역시 중구 잠진도길 28,,37.422294517700,126.423203476500,0327462154,"‘솔밭회조개구이’는 조개요리 전문점으로 살아 움직이는 가리비와 여러 종류의 조개들을 푸짐하게 먹을 수 있다. 은박용기에 치즈떡볶이를 담아서 제공하는데 조개와 함께 넣어 먹는 것도 별미이다. 조개 외에도 싱싱한 생선회를 두툼하게 썰어 내어 씹는 맛이 좋다. 식사로 해물칼국수를 시키면 해산물이 듬뿍 들어있어 얼큰하면서 시원한 국물을 즐길 수 있다. 이곳은 넓은 자체 주차장이 있어 편리하게 이용할 수 있으며, 확 트인 바다전망의 해산물 전문점이다. 간편한 식사를 할 수 있는 입식 타입의 1층과 바다전망이 뛰어난 좌식, 입식이 어우러져 있는 2층으로 엘리베이터를 이용하여 이동할 수 있다. 싱싱한 해산물과 청결한 매장컨디션이 멋진 풍경과 어우러져 일품요리를 맛볼 수 있다.",,가능,조개구이(찜),0,10:30~22:00 (마지막 주문 21:00),전메뉴 포장가능,가능 <br>요금 (무료),전화 예약 문의 (032-746-2154),매주 화요일,낙전새조(해물전골) / 해물칼국수 / 왕새우소금구이 등,,2025-10-03 08:30:08.637409000
APD25020309260448623,지츠겐,"인천광역시 연수구 하모니로 144 (송도동, 송도 지웰 푸르지오시티)",,37.384094488900,126.643701081700,,"지츠겐은 난축맛돈을 활용한 일본식 돈카츠와 지츠겐에서만 먹어볼 수 있는 프리미엄 로스카츠, 치즈폭포카츠 등 다양한 돈카츠를 경험해볼 수 있는 돈카츠 전문점이다. 이외에도 곁들여 먹기 좋은 생맥주, 하이볼, 소요리들 몇 가지를 함께 판매하고 있다.(저녁 17:30 이후부터)",,,"난축맛돈 상로스카츠(한정수량), 모둠SET, 프리미엄 로스카츠(한정수량), 치즈폭포카츠",0,화~토 11:30 - 21:00 (14:30 - 17:30 브레이크타임),,,,"매주 월요일,일요일 정기휴무",,,2025-10-03 08:30:08.637409000
APD21112609155722657,"카페,잠진도길28",인천광역시 중구 잠진도길 28,3층,37.422294517700,126.423203476500,0327512154,"영종도 을왕리해수욕장 무의도 선착장 인근에 위치한 ‘카페, 잠진도길 28’ 은 주소자체가 카페 이름으로, 잠진도길의 멋진 바다전망을 질 좋고 맛있는 커피와 즐길 수 있는 곳이다. 바다전망 카페에서 여유로운 시간을 보내기에 더없이 좋은 곳이다. 매장 내부는 통창으로 되어 있어 탁 트인 전망이 좋으며 2층 테라스에는 빈백이 있어 편안하게 앉아 시간을 보낼 수 있다. 이곳은 여러 커피메뉴들과 음료 그리고 베이커리와 디저트 등 다양하게 준비되어 있다.",,모든카드 사용가능,잠진도길커피 (우유+연유),0,10:00~18:30 (마지막 주문 18:00),전메뉴 포장가능,가능,전화 예약 문의(032-751-2154),매주 화요일,아메리카노 / 카푸치노 / 연유스팀우유 / 복숭아아이스티 / 호두크랜베리쌀식빵 등,,2025-10-03 08:30:08.637409000
APD25020309290192813,데이즈드,인천광역시 연수구 송도과학로16번길 33-2 (송도동),1층,37.380497975500,126.660244118600,07088106737,"데이즈드(Dazed) 인천 카페는 송도의 트리플스트리트 내에 위치한 인기 디저트 카페이다. 이곳은 특히 다양한 종류의 스콘과 딸기 케이크로 유명하며, 감각적인 인테리어와 따뜻한 분위기이다.",,지역 화폐 이용 가능 (카드형),"얼그레이 스콘, 딸기 초코 케이크, 딸기 말차 케이크",0,11:00 - 21:50,포장 가능,주차 가능,,연중무휴,,,2025-10-03 08:30:08.637409000
APD25020309282090402,왕가,인천광역시 미추홀구 노적산로 70 (학익동),1층 101호,37.440329857700,126.656978869500,,"왕가는 인천에서 일반 배달 중식당과는 달리, 신선한 재료를 사용하여 깔끔하고 정갈한 맛을 자랑하는 중식으로 유명한 식당이다. 특히, 도화동에서 오랜 시간 단골 손님들의 사랑을 받아오다 학익동으로 자리를 옮겨 더욱 많은 사람들에게 알려지게 되었다.",,,,0,화~일 11:00 - 21:00(휴게시간 15:00 ~ 17:00),,,,매주 월요일 정기휴무,,,2025-10-03 08:30:08.637409000
APD23030910001323542,익선우대갈비,인천광역시 남동구 구월남로 125 더클래스2,1층,37.453529145600,126.703479817800,,"익선우대갈비는 인천지하철 1호선 인천시청역 5번 출구 부근에 있다. 매장이 있는 상가건물에 주차장(발레파킹 서비스 가능)이 있어 방문 시 자동차로 이용하기 편리하다. 매장 내부는 넓은 홀에 인원별 다양한 테이블 구성과 개별 룸까지 있어 단체 행사나 회식, 가족 모임에도 적당하다. 제로페이, 지역화폐, 무선인터넷도 사용할 수 있다. 메인 메뉴로는 우대갈비, 익선된장술밥, 제주삼겹, 모짜렐라화산계란찜이 있다. 모든 양념과 육수도 업체에서 직접 제조한다. 식당 부근에는 인천문화예술회관, 대형 쇼핑센터, 구월동로데오음식문화거리 등이 있어 식사 전후 연계 관광을 할 수 있어 좋다.",,"가능, 지역화폐(카드,모바일), 제로페이",우대갈비/익선된장술밥,0,- 평일 16:00~23:00<br>- 주말 12:00~22:00,가능,가능,예약 가능,매월 첫번째 월요일,제주삼겹/모짜렐라화산계란찜/익선냉면,,2025-10-03 08:30:08.637409000
APD21112609153377687,명품관,인천광역시 중구 신도시남로141번길 13-5,,37.493451284100,126.489051059500,0327469233,영종도에 위치한 명품관은 맛있는 소갈비와 갈비탕 불고기등을 선보이는 소고기 전문점이다. 주방장의 세심한 손끝에서 시작되는 재료 선정에서부터 정성까지 배합되는 양념 제조로 맛을 보증한다. 단체석이 준비되어 있어 단체회식이나 회의 돌잔치를 하기에 손색 없다. 4인 프라이빗룸부터 대형 룸까지 준비되어 있어 조용하고 편안하게 식사를 즐길 수 있다.,http://mpkkorea.com,가능,양념소갈비 / 한우불고기전골,0,10:00~22:00 <br>(주문 마감 21:00),,가능,전화 예약 문의 (032-746-9233),연중무휴,양념소갈비 / 한우불고기전골 / 갈비탕 외,,2025-10-03 08:30:08.637409000
APD21112609191801020,[백년가게]신포순대,인천광역시 중구 제물량로166번길 33,,37.471595127500,126.626280801800,0327735735,"[중소벤처기업부 2019년도 ‘백년가게’로 선정]<br>신포순대는 36년간 2대에 걸쳐 전통의 맛을 유지하고 계승해 왔으며 카레순대, 매운 순대 등 다양한 순대를 즐길 수 있는 순대전문점이다. 또한 규격돈(6개월)이 아닌 3년 이상된 어미돼지의 사골과 등뼈만을 사용해 훨씬 진하고 깊은 맛의 사골 육수를 우리고 찹쌀순대는 56%의 찹쌀과 28%의 당면, 16%의 채소로 만들어진다. 그리고 밑반찬인 김치와 깍두기는 손수 직접 만든다. 점포 2층에는 농기계 및 골동품을 전시하고 있으니, 맛있는 순대 뿐만 아니라 볼거리도 즐길 수 있다.",,가능,스모크순대곱창볶음,0,09:00~21:00 (마지막 주문 20:30),가능,가능,,매주 수요일,사골순대국 / 찹쌀고추순대 / 찹쌀카레순대 / 당면야채순대 / 모듬순대 등,,2025-10-03 08:30:08.637409000
APD25020309253214756,스시하나,인천광역시 서구 염곡로 472 (가정동),,37.526881133900,126.669747519100,,"가성비 좋은 초밥 전문점으로, 다양한 종류의 초밥과 신선한 회, 그리고 일식 메뉴를 제공한다. 특히 초밥 구성의 풍성함과 신선도가 높은 평가를 받고 있다.",,,"런치초밥(평일 오후3시까지), 사시미세트",0,"화~금 11:00 - 22:30 / 토,일 12:00 - 22:00",포장 가능함,,,매주 월요일 정기휴무,,,2025-10-03 08:30:08.637409000
